model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,6-7B,1,8192,8192,86.4512026309967,2877.849578857422,12.0,28.0,16.0,484.0,0.00390625,8.0,464.0,LanguageModelEmbedding
GPT,6-7B,2,8192,8192,146.63679599761963,3001.958465576172,24.0,56.0,32.0,496.0,0.0078125,16.0,464.0,LanguageModelEmbedding
GPT,6-7B,1,16384,16384,134.1439962387085,3487.744140625,24.0,0.0,32.0,400.0,0.0078125,16.0,528.0,LanguageModelEmbedding
GPT,6-7B,2,16384,16384,383.38561058044434,3849.856185913086,48.0,0.0,64.0,600.0,0.015625,32.0,528.0,LanguageModelEmbedding
GPT,6-7B,1,32768,32768,372.7360010147095,4614.963150024414,48.0,0.0,64.0,760.0,0.015625,32.0,656.0,LanguageModelEmbedding
GPT,6-7B,2,32768,32768,1046.1183547973633,5262.95051574707,96.0,224.0,128.0,926.0,0.03125,64.0,656.0,LanguageModelEmbedding
GPT,6-7B,1,8192,8192,4803.583908081055,5035.821151733398,216.1455078125,183.8544921875,8.12890625,400.0,8.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,2,8192,8192,9499.443054199219,8884.428405761719,416.041015625,383.958984375,0.0078125,0.0,16.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,1,16384,16384,9485.926055908203,9229.312896728516,416.041015625,383.958984375,0.0078125,0.0,16.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,2,16384,16384,18761.932373046875,16939.999389648438,832.08203125,1167.91796875,0.015625,0.0,32.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,1,32768,32768,18922.08709716797,17273.44512939453,832.08203125,1167.91796875,0.015625,0.0,32.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,2,32768,32768,37912.371826171875,33388.95263671875,1664.1640625,2335.8359375,0.03125,0.0,64.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,1,8192,8192,92298.44360351562,215570.42846679688,56.14599609375,267.85400390625,7.9921875,0.0,8.0,8.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,8192,8192,184920.068359375,428144.82421875,120.27880859375,347.72119140625,15.984375,0.0,16.0,16.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,16384,16384,183663.61083984375,429215.73486328125,104.27880859375,295.72119140625,15.984375,0.0,16.0,16.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,16384,16384,369286.962890625,858812.158203125,240.54443359375,403.45556640625,31.96875,324.0,32.0,32.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,32768,32768,369206.884765625,861471.142578125,208.54443359375,51.45556640625,31.96875,0.0,32.0,32.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,32768,32768,740189.599609375,1726614.111328125,481.07568359375,68.92431640625,63.9375,0.0,64.0,64.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,8192,8192,1250.3040313720703,3029.401397705078,84.0078125,161.9921875,7.9921875,0.0,8.0,8.0,256.0,TELayerNormMlpDropout
GPT,6-7B,2,8192,8192,2541.5679931640625,5586.125183105469,168.015625,77.984375,15.984375,246.0,16.0,16.0,256.0,TELayerNormMlpDropout
GPT,6-7B,1,16384,16384,2516.582489013672,5802.598571777344,168.015625,0.0,15.984375,368.0,16.0,16.0,256.0,TELayerNormMlpDropout
GPT,6-7B,2,16384,16384,5198.028945922852,11574.271774291992,336.03125,0.0,31.96875,256.0,32.0,32.0,256.0,TELayerNormMlpDropout
GPT,6-7B,1,32768,32768,5396.889495849609,13016.678619384766,336.03125,0.0,31.96875,256.0,32.0,32.0,256.0,TELayerNormMlpDropout
GPT,6-7B,2,32768,32768,11666.226959228516,23138.304901123047,672.0625,0.0,63.9375,832.0,64.0,64.0,256.0,TELayerNormMlpDropout
