model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,6-7B,1,8192,8192,4208.230209350586,5409.568023681641,12.017578125,55.982421875,16.0,264.0,0.0078125,8.0,264.0,LanguageModelEmbedding
GPT,6-7B,2,8192,8192,8523.571014404297,10213.581085205078,24.03515625,103.96484375,32.0,400.0,0.015625,16.0,264.0,LanguageModelEmbedding
GPT,6-7B,1,16384,16384,8465.203094482422,10411.827087402344,24.03515625,23.96484375,32.0,432.0,0.015625,16.0,328.0,LanguageModelEmbedding
GPT,6-7B,2,16384,16384,18384.89532470703,19111.73095703125,48.0703125,207.9296875,64.0,598.0,0.03125,32.0,328.0,LanguageModelEmbedding
GPT,6-7B,1,32768,32768,18526.617431640625,20385.792541503906,48.0703125,79.9296875,64.0,462.0,0.03125,32.0,456.0,LanguageModelEmbedding
GPT,6-7B,2,32768,32768,39481.10046386719,39215.3076171875,96.140625,415.859375,128.0,666.0,0.0625,64.0,456.0,LanguageModelEmbedding
GPT,6-7B,1,8192,8192,7224.934387207031,8238.079833984375,232.158203125,267.841796875,8.1328125,0.0,8.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,6-7B,2,8192,8192,14161.100769042969,16209.510803222656,432.06640625,567.93359375,0.015625,0.0,16.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,6-7B,1,16384,16384,14199.1943359375,16225.485229492188,416.06640625,583.93359375,0.015625,0.0,16.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,6-7B,2,16384,16384,28504.8828125,32218.7255859375,864.1328125,1199.8671875,0.03125,0.0,32.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,6-7B,1,32768,32768,28961.383056640625,33122.918701171875,832.1328125,1167.8671875,0.03125,0.0,32.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,6-7B,2,32768,32768,57326.79443359375,67205.517578125,1728.265625,2399.734375,0.0625,0.0,64.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,6-7B,1,8192,8192,55105.94482421875,121251.220703125,56.14013671875,227.85986328125,15.9921875,0.0,8.0,8.0,64.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,8192,8192,111301.42822265625,240590.44189453125,120.28857421875,215.71142578125,31.984375,0.0,16.0,16.0,64.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,16384,16384,112154.62646484375,238838.97705078125,104.27294921875,0.0,31.984375,0.0,16.0,16.0,64.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,16384,16384,224425.1708984375,480076.9775390625,240.53857421875,0.0,63.96875,210.0,32.0,32.0,64.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,32768,32768,226068.896484375,479168.310546875,208.53857421875,147.46142578125,63.96875,580.0,32.0,32.0,64.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,32768,32768,452398.486328125,965797.607421875,481.06982421875,0.0,127.9375,0.0,64.0,64.0,64.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,8192,8192,6096.486282348633,9127.712631225586,84.0078125,0.0,15.9921875,108.0,8.0,8.0,128.0,TELayerNormMlpDropout
GPT,6-7B,2,8192,8192,12228.1982421875,18277.1728515625,168.015625,0.0,31.984375,284.0,16.0,16.0,128.0,TELayerNormMlpDropout
GPT,6-7B,1,16384,16384,12097.535705566406,18103.297424316406,168.015625,0.0,31.984375,284.0,16.0,16.0,128.0,TELayerNormMlpDropout
GPT,6-7B,2,16384,16384,24994.610595703125,36230.3466796875,336.03125,0.0,63.96875,556.0,32.0,32.0,128.0,TELayerNormMlpDropout
GPT,6-7B,1,32768,32768,24854.931640625,36977.667236328125,336.03125,0.0,63.96875,556.0,32.0,32.0,128.0,TELayerNormMlpDropout
GPT,6-7B,2,32768,32768,50996.22497558594,73082.47375488281,672.0625,31.9375,127.9375,832.0,64.0,64.0,128.0,TELayerNormMlpDropout
