model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,2-6B,1,16384,16384,81745.41015625,65954.1015625,60.140625,219.859375,80.0,256.0,0.0625,40.0,205.0,LanguageModelEmbedding
gpt,2-6B,2,16384,16384,165752.9296875,131139.3798828125,120.28125,519.71875,160.0,674.0,0.125,80.0,205.0,LanguageModelEmbedding
gpt,2-6B,1,32768,32768,164262.60986328125,127562.95166015625,120.28125,439.71875,160.0,754.0,0.125,80.0,285.0,LanguageModelEmbedding
gpt,2-6B,2,32768,32768,330515.3564453125,255549.2431640625,240.5625,1041.4375,320.0,1346.0,0.25,160.0,285.0,LanguageModelEmbedding
gpt,2-6B,1,65536,65536,327565.625,213677.05078125,240.5625,721.4375,320.0,1506.0,0.25,160.0,445.0,LanguageModelEmbedding
gpt,2-6B,2,65536,65536,654474.658203125,453434.1796875,481.125,2080.875,640.0,2372.0,0.5,320.0,445.0,LanguageModelEmbedding
gpt,2-6B,1,16384,16384,107306.70166015625,152748.54736328125,1728.390625,2351.609375,8.1875,0.0,40.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,2,16384,16384,215967.236328125,301461.083984375,3360.53125,4879.46875,0.125,0.0,80.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,1,32768,32768,218083.3251953125,305531.8115234375,3280.53125,4719.46875,0.125,0.0,80.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,2,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,2-6B,1,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,2-6B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,2-6B,1,16384,16384,105964.85595703125,166759.92431640625,265.0634765625,0.0,79.9375,2.0,40.0,40.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,2,16384,16384,215103.4912109375,336768.5302734375,602.1259765625,0.0,159.875,0.0,80.0,80.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,1,32768,32768,247360.107421875,400778.41796875,522.1259765625,0.0,159.875,0.0,80.0,80.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,2,32768,32768,508612.79296875,826401.26953125,1205.20703125,0.0,319.75,320.0,160.0,160.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,1,65536,65536,625726.66015625,1080439.74609375,1045.18505859375,0.0,319.75,160.0,160.0,160.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormSelfAttentionDropout
gpt,2-6B,1,16384,16384,95762.841796875,148517.9931640625,420.0625,0.0,79.9375,0.0,40.0,40.0,50.0,TELayerNormMlpDropout
gpt,2-6B,2,16384,16384,198045.2880859375,292749.8291015625,840.125,0.0,159.875,0.0,80.0,80.0,50.0,TELayerNormMlpDropout
gpt,2-6B,1,32768,32768,195886.38916015625,297467.71240234375,840.125,0.0,159.875,0.0,80.0,80.0,50.0,TELayerNormMlpDropout
gpt,2-6B,2,32768,32768,398351.46484375,608265.4296875,1680.25,0.0,319.75,1046.0,160.0,160.0,50.0,TELayerNormMlpDropout
gpt,2-6B,1,65536,65536,406865.72265625,608689.6484375,1680.25,0.0,319.75,960.0,160.0,160.0,50.0,TELayerNormMlpDropout
gpt,2-6B,2,65536,65536,872609.08203125,1214052.05078125,3360.5,0.0,639.5,3840.0,320.0,320.0,50.0,TELayerNormMlpDropout
gpt,2-6B,1,8192,8192,41070.3857421875,33443.02062988281,30.0703125,109.9296875,40.0,254.0,0.03125,20.0,165.0,LanguageModelEmbedding
gpt,2-6B,2,8192,8192,82458.42895507812,65718.06640625,60.140625,259.859375,80.0,462.0,0.0625,40.0,165.0,LanguageModelEmbedding
gpt,2-6B,1,8192,8192,52981.34765625,76073.37646484375,868.2578125,1171.7421875,8.15625,0.0,20.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,2,8192,8192,107202.1484375,152270.2392578125,1680.265625,2319.734375,0.0625,0.0,40.0,1.9073486328125e-06,125.0,TELayerNormPostProcess
gpt,2-6B,1,8192,8192,48745.67565917969,73753.81164550781,135.5322265625,0.0,39.96875,0.0,20.0,20.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,2,8192,8192,97770.703125,149582.6416015625,301.0634765625,0.0,79.9375,298.0,40.0,40.0,25.0,TELayerNormSelfAttentionDropout
gpt,2-6B,1,8192,8192,47746.86584472656,71306.64978027344,210.03125,0.0,39.96875,26.0,20.0,20.0,50.0,TELayerNormMlpDropout
gpt,2-6B,2,8192,8192,96908.0810546875,143979.736328125,420.0625,0.0,79.9375,400.0,40.0,40.0,50.0,TELayerNormMlpDropout
