model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,2-6B,1,16384,16384,144547.021484375,80652.490234375,15.140625,224.859375,20.0,176.0,0.0625,10.0,111.25,LanguageModelEmbedding
gpt,2-6B,2,16384,16384,289278.369140625,164438.427734375,30.28125,609.71875,40.0,354.0,0.125,20.0,111.25,LanguageModelEmbedding
gpt,2-6B,1,32768,32768,288636.81640625,165384.3994140625,30.28125,469.71875,40.0,514.0,0.125,20.0,191.25,LanguageModelEmbedding
gpt,2-6B,2,32768,32768,579036.767578125,331556.34765625,60.5625,1221.4375,80.0,866.0,0.25,40.0,191.25,LanguageModelEmbedding
gpt,2-6B,1,65536,65536,577117.578125,333888.2080078125,60.5625,941.4375,80.0,1026.0,0.25,40.0,351.25,LanguageModelEmbedding
gpt,2-6B,2,65536,65536,1161820.80078125,669095.5078125,121.125,2440.875,160.0,1732.0,0.5,80.0,351.25,LanguageModelEmbedding
gpt,2-6B,1,16384,16384,88631.19506835938,142822.10083007812,498.34375,501.65625,8.1875,0.0,10.0,1.9073486328125e-06,31.25,TELayerNormPostProcess
gpt,2-6B,2,16384,16384,176519.0673828125,282933.5693359375,900.4375,1259.5625,0.125,0.0,20.0,1.9073486328125e-06,31.25,TELayerNormPostProcess
gpt,2-6B,1,32768,32768,176046.59423828125,284926.06201171875,820.4375,1179.5625,0.125,0.0,20.0,1.9073486328125e-06,31.25,TELayerNormPostProcess
gpt,2-6B,2,32768,32768,353744.0673828125,568006.2255859375,1800.875,2521.125,0.25,0.0,40.0,1.9073486328125e-06,31.25,TELayerNormPostProcess
gpt,2-6B,1,65536,65536,354229.5654296875,570917.9931640625,1640.875,2361.125,0.25,0.0,40.0,1.9073486328125e-06,31.25,TELayerNormPostProcess
gpt,2-6B,2,65536,65536,716749.21875,1143317.578125,3601.75,5042.25,0.5,0.0,80.0,1.9073486328125e-06,31.25,TELayerNormPostProcess
gpt,2-6B,1,16384,16384,149416.0400390625,221543.4326171875,69.75,0.0,19.984375,0.0,10.0,10.0,6.25,TELayerNormSelfAttentionDropout
gpt,2-6B,2,16384,16384,298995.1904296875,442353.2470703125,150.5322265625,0.0,39.96875,0.0,20.0,20.0,6.25,TELayerNormSelfAttentionDropout
gpt,2-6B,1,32768,32768,307220.3857421875,457868.6767578125,130.5322265625,0.0,39.96875,0.0,20.0,20.0,6.25,TELayerNormSelfAttentionDropout
gpt,2-6B,2,32768,32768,613882.080078125,920578.857421875,301.0634765625,338.9365234375,79.9375,642.0,40.0,40.0,6.25,TELayerNormSelfAttentionDropout
gpt,2-6B,1,65536,65536,646361.62109375,986219.43359375,261.0634765625,378.9365234375,79.9375,642.0,40.0,40.0,6.25,TELayerNormSelfAttentionDropout
gpt,2-6B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormSelfAttentionDropout
gpt,2-6B,1,16384,16384,146852.55126953125,214438.80615234375,105.4990234375,0.0,19.984375,80.0,10.0,10.0,12.5,TELayerNormMlpDropout
gpt,2-6B,2,16384,16384,293922.412109375,424391.357421875,210.03125,195.96875,39.96875,246.0,20.0,20.0,12.5,TELayerNormMlpDropout
gpt,2-6B,1,32768,32768,293486.7919921875,429261.7431640625,210.03125,195.96875,39.96875,246.0,20.0,20.0,12.5,TELayerNormMlpDropout
gpt,2-6B,2,32768,32768,589917.67578125,850691.50390625,420.0625,625.9375,79.9375,320.0,40.0,40.0,12.5,TELayerNormMlpDropout
gpt,2-6B,1,65536,65536,588420.3125,861652.05078125,420.0625,379.9375,79.9375,480.0,40.0,40.0,12.5,TELayerNormMlpDropout
gpt,2-6B,2,65536,65536,1186309.5703125,1721921.6796875,840.125,759.875,159.875,1280.0,80.0,80.0,12.5,TELayerNormMlpDropout
Dropout
