model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,1-3B,1,16384,16384,69719.86083984375,80216.88232421875,1704.390625,2391.609375,8.1875,0.0,32.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,1-3B,2,16384,16384,139878.7109375,172566.30859375,3328.53125,4671.46875,0.125,0.0,64.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,1-3B,1,32768,32768,139851.57470703125,169758.31298828125,3264.53125,4735.46875,0.125,0.0,64.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,1-3B,2,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,1-3B,1,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,1-3B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,1-3B,1,16384,16384,38104.26940917969,63703.14025878906,213.0634765625,0.0,63.9375,2.0,32.0,32.0,16.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,16384,16384,76498.84033203125,125944.0185546875,482.1259765625,0.0,127.875,512.0,64.0,64.0,16.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,32768,32768,96477.69775390625,177005.45654296875,418.1259765625,0.0,127.875,128.0,64.0,64.0,16.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,32768,32768,195623.6328125,351844.873046875,964.2509765625,0.0,255.75,896.0,128.0,128.0,16.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,65536,65536,268999.267578125,537912.841796875,836.2509765625,0.0,255.75,896.0,128.0,128.0,16.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,16384,16384,32518.5546875,48589.51416015625,336.0625,0.0,63.9375,0.0,32.0,32.0,32.0,TELayerNormMlpDropout
gpt,1-3B,2,16384,16384,65555.96923828125,95809.9365234375,672.125,0.0,127.875,640.0,64.0,64.0,32.0,TELayerNormMlpDropout
gpt,1-3B,1,32768,32768,65990.96069335938,95448.27270507812,672.125,0.0,127.875,640.0,64.0,64.0,32.0,TELayerNormMlpDropout
gpt,1-3B,2,32768,32768,132599.70703125,200080.6884765625,1344.25,0.0,255.75,1536.0,128.0,128.0,32.0,TELayerNormMlpDropout
gpt,1-3B,1,65536,65536,132402.47802734375,203420.37353515625,1344.25,0.0,255.75,1536.0,128.0,128.0,32.0,TELayerNormMlpDropout
gpt,1-3B,2,65536,65536,271484.814453125,398485.302734375,2688.5,0.0,511.5,3072.0,256.0,256.0,32.0,TELayerNormMlpDropout
pout
gpt,1-3B,1,16384,16384,23384.576416015625,27679.84619140625,48.140625,175.859375,64.0,206.0,0.0625,32.0,164.0,LanguageModelEmbedding
gpt,1-3B,2,16384,16384,47396.966552734375,54176.86767578125,96.28125,415.71875,128.0,540.0,0.125,64.0,164.0,LanguageModelEmbedding
gpt,1-3B,1,32768,32768,46750.82092285156,50281.88171386719,96.28125,351.71875,128.0,604.0,0.125,64.0,228.0,LanguageModelEmbedding
gpt,1-3B,2,32768,32768,93903.36303710938,97920.51391601562,192.5625,833.4375,256.0,1078.0,0.25,128.0,228.0,LanguageModelEmbedding
gpt,1-3B,1,65536,65536,90701.10473632812,87870.97778320312,192.5625,577.4375,256.0,1206.0,0.25,128.0,356.0,LanguageModelEmbedding
gpt,1-3B,2,65536,65536,182886.19384765625,175758.0322265625,385.125,1664.875,512.0,1900.0,0.5,256.0,356.0,LanguageModelEmbedding
