model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,6-7B,1,8192,8192,21429.043579101562,27300.250244140625,48.0703125,175.9296875,64.0,406.0,0.03125,32.0,264.0,LanguageModelEmbedding
gpt,6-7B,2,8192,8192,45974.7314453125,49504.25720214844,96.140625,415.859375,128.0,738.0,0.0625,64.0,264.0,LanguageModelEmbedding
gpt,6-7B,1,16384,16384,44755.92956542969,51177.880859375,96.140625,351.859375,128.0,602.0,0.0625,64.0,328.0,LanguageModelEmbedding
gpt,6-7B,2,16384,16384,92969.37255859375,96996.75903320312,192.28125,831.71875,256.0,1078.0,0.125,128.0,328.0,LanguageModelEmbedding
gpt,6-7B,1,32768,32768,90931.40258789062,96064.71557617188,192.28125,703.71875,256.0,1206.0,0.125,128.0,456.0,LanguageModelEmbedding
gpt,6-7B,2,32768,32768,186664.55078125,187599.8779296875,384.5625,1665.4375,512.0,2154.0,0.25,256.0,456.0,LanguageModelEmbedding
gpt,6-7B,1,65536,65536,181289.5751953125,192638.56201171875,384.5625,1153.4375,512.0,2410.0,0.25,256.0,712.0,LanguageModelEmbedding
gpt,6-7B,2,65536,65536,372566.6259765625,379179.6142578125,769.125,3328.875,1024.0,3794.0,0.5,512.0,712.0,LanguageModelEmbedding
gpt,6-7B,1,8192,8192,64667.645263671875,70173.49243164062,904.2578125,1095.7421875,8.15625,0.0,32.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,2,8192,8192,131665.3076171875,130151.0009765625,1728.265625,2399.734375,0.0625,0.0,64.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,1,16384,16384,131760.53466796875,128524.69482421875,1664.265625,2335.734375,0.0625,0.0,64.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,2,16384,16384,277051.3916015625,266185.3271484375,3456.53125,4927.46875,0.125,0.0,128.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,1,32768,32768,278209.130859375,263632.666015625,3328.53125,4671.46875,0.125,0.0,128.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,2,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,6-7B,1,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,6-7B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,6-7B,1,8192,8192,33159.16748046875,53391.156005859375,212.5322265625,0.0,63.96875,160.0,32.0,32.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,8192,8192,69884.72290039062,109511.27319335938,481.0634765625,0.0,127.9375,562.0,64.0,64.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,16384,16384,78541.2109375,135296.240234375,417.0634765625,222.9365234375,127.9375,450.0,64.0,64.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,16384,16384,169386.5966796875,269135.6689453125,962.1259765625,317.8740234375,255.875,896.0,128.0,128.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,32768,32768,206173.9990234375,379060.4248046875,834.1259765625,317.8740234375,255.875,896.0,128.0,128.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,32768,32768,420005.908203125,751435.107421875,1924.2509765625,891.7490234375,511.75,2048.0,256.0,256.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,65536,65536,565563.57421875,1209656.93359375,1668.2509765625,891.7490234375,511.75,2048.0,256.0,256.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,8192,8192,37852.978515625,58368.61572265625,336.03125,0.0,63.96875,384.0,32.0,32.0,128.0,TELayerNormMlpDropout
gpt,6-7B,2,8192,8192,77421.97875976562,113738.14086914062,672.0625,31.9375,127.9375,832.0,64.0,64.0,128.0,TELayerNormMlpDropout
gpt,6-7B,1,16384,16384,77653.80859375,117297.15576171875,672.0625,0.0,127.9375,832.0,64.0,64.0,128.0,TELayerNormMlpDropout
gpt,6-7B,2,16384,16384,162962.63427734375,241405.99365234375,1344.125,191.875,255.875,1536.0,128.0,128.0,128.0,TELayerNormMlpDropout
gpt,6-7B,1,32768,32768,165540.0390625,248509.423828125,1344.125,191.875,255.875,1536.0,128.0,128.0,128.0,TELayerNormMlpDropout
gpt,6-7B,2,32768,32768,347034.66796875,472838.28125,2688.25,383.75,511.75,3328.0,256.0,256.0,128.0,TELayerNormMlpDropout
gpt,6-7B,1,65536,65536,344554.9072265625,480722.3388671875,2688.25,383.75,511.75,3328.0,256.0,256.0,128.0,TELayerNormMlpDropout
gpt,6-7B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormMlpDropout
