model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,6-7B,1,4096,4096,48.127999901771545,2683.0848693847656,12.0,28.0,16.0,452.0,0.00390625,8.0,432.0,LanguageModelEmbedding
GPT,6-7B,2,4096,4096,140.28799533843994,2781.222343444824,24.0,56.0,32.0,464.0,0.0078125,16.0,432.0,LanguageModelEmbedding
GPT,6-7B,3,4096,4096,244.94080543518066,2885.0175857543945,36.0,84.0,48.0,480.0,0.01171875,24.0,432.0,LanguageModelEmbedding
GPT,6-7B,1,4096,4096,4789.056015014648,4952.870559692383,216.1455078125,303.8544921875,8.12890625,400.0,8.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,2,4096,4096,9471.180725097656,9157.017517089844,416.041015625,583.958984375,0.0078125,0.0,16.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,3,4096,4096,14076.115417480469,13138.526916503906,624.0615234375,875.9384765625,0.01171875,0.0,24.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
GPT,6-7B,1,4096,4096,19995.41778564453,40928.282165527344,56.14013671875,0.0,7.9921875,0.0,8.0,8.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,2,4096,4096,41178.521728515625,82021.80786132812,120.27294921875,0.0,15.984375,308.0,16.0,16.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,3,4096,4096,61886.456298828125,123733.61206054688,180.40576171875,121.59423828125,23.9765625,596.0,24.0,24.0,128.0,TELayerNormSelfAttentionDropout
GPT,6-7B,1,4096,4096,1243.9552307128906,3053.158187866211,84.0078125,0.0,7.9921875,128.0,8.0,8.0,256.0,TELayerNormMlpDropout
GPT,6-7B,2,4096,4096,2528.05118560791,5657.19051361084,168.015625,0.0,15.984375,368.0,16.0,16.0,256.0,TELayerNormMlpDropout
GPT,6-7B,3,4096,4096,3793.1007385253906,8868.45474243164,252.0234375,0.0,23.9765625,464.0,24.0,24.0,256.0,TELayerNormMlpDropout
