model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,1-3B,1,4096,4096,257.8432083129883,1327.7183532714844,3.0,17.0,4.0,216.0,0.001953125,2.0,216.0,LanguageModelEmbedding
GPT,1-3B,2,4096,4096,93.63200068473816,1350.6560325622559,6.0,14.0,8.0,236.0,0.00390625,4.0,216.0,LanguageModelEmbedding
GPT,1-3B,3,4096,4096,109.77280139923096,1370.7263946533203,9.0,31.0,12.0,236.0,0.005859375,6.0,216.0,LanguageModelEmbedding
GPT,1-3B,1,4096,4096,1601.3311386108398,1776.8255233764648,110.13525390625,159.86474609375,8.126953125,200.0,2.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,1-3B,2,4096,4096,3904.7168731689453,3126.0669708251953,204.0205078125,295.9794921875,0.00390625,0.0,4.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,1-3B,3,4096,4096,5843.558502197266,4527.513122558594,306.03076171875,443.96923828125,0.005859375,0.0,6.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
GPT,1-3B,1,4096,4096,22463.897705078125,53687.29248046875,17.07958984375,504.92041015625,1.99609375,0.0,2.0,2.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,4096,4096,46238.51623535156,108054.31823730469,30.14599609375,503.85400390625,3.9921875,0.0,4.0,4.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,3,4096,4096,69853.59497070312,163082.85522460938,45.96240234375,104.03759765625,5.98828125,120.0,6.0,6.0,32.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,4096,4096,762.8992080688477,1151.3792037963867,21.00390625,224.99609375,1.99609375,0.0,2.0,2.0,64.0,TELayerNormMlpDropout
GPT,1-3B,2,4096,4096,767.7951812744141,1411.2768173217773,42.0078125,203.9921875,3.9921875,0.0,4.0,4.0,64.0,TELayerNormMlpDropout
GPT,1-3B,3,4096,4096,2045.952033996582,702.4639129638672,63.76171875,0.0,5.98828125,96.0,6.0,6.0,64.0,TELayerNormMlpDropout
