model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,2-6B,1,4096,4096,203.1615972518921,1657.0175170898438,3.75,16.25,5.0,270.0,0.001953125,2.5,270.0,LanguageModelEmbedding
GPT,2-6B,2,4096,4096,39.52639997005463,1686.3231658935547,7.5,32.5,10.0,270.0,0.00390625,5.0,270.0,LanguageModelEmbedding
GPT,2-6B,3,4096,4096,53.45280170440674,1712.5375747680664,11.25,28.75,15.0,290.0,0.005859375,7.5,270.0,LanguageModelEmbedding
GPT,2-6B,1,4096,4096,1707.2128295898438,2053.3248901367188,110.63525390625,139.36474609375,8.126953125,250.0,2.5,1.9073486328125e-06,250.0,TELayerNormPostProcess
GPT,2-6B,2,4096,4096,4125.702285766602,3828.934860229492,205.0205078125,294.9794921875,0.00390625,250.0,5.0,1.9073486328125e-06,250.0,TELayerNormPostProcess
GPT,2-6B,3,4096,4096,6166.739273071289,5275.846481323242,307.53076171875,442.46923828125,0.005859375,0.0,7.5,1.9073486328125e-06,250.0,TELayerNormPostProcess
GPT,2-6B,1,4096,4096,28361.752319335938,66833.99963378906,21.45458984375,246.54541015625,2.49609375,0.0,2.5,2.5,50.0,TELayerNormSelfAttentionDropout
GPT,2-6B,2,4096,4096,57235.662841796875,136116.44897460938,38.52099609375,319.47900390625,4.9921875,0.0,5.0,5.0,50.0,TELayerNormSelfAttentionDropout
GPT,2-6B,3,4096,4096,86164.892578125,203130.46875,57.46240234375,112.53759765625,7.48828125,182.0,7.5,7.5,50.0,TELayerNormSelfAttentionDropout
GPT,2-6B,1,4096,4096,688.5632038116455,930.1759243011475,26.87890625,219.12109375,2.49609375,0.0,2.5,2.5,100.0,TELayerNormMlpDropout
GPT,2-6B,2,4096,4096,796.6720104217529,1617.3248767852783,52.5078125,193.4921875,4.9921875,0.0,5.0,5.0,100.0,TELayerNormMlpDropout
GPT,2-6B,3,4096,4096,792.1664237976074,1991.270351409912,79.693359375,0.0,7.48828125,190.0,7.5,7.5,100.0,TELayerNormMlpDropout
