model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,1-3B,1,4096,4096,4738.252639770508,4176.921463012695,6.03515625,61.96484375,8.0,86.0,0.015625,4.0,66.0,LanguageModelEmbedding
GPT,1-3B,2,4096,4096,9543.270111083984,9288.294219970703,12.0703125,115.9296875,16.0,154.0,0.03125,8.0,66.0,LanguageModelEmbedding
GPT,1-3B,3,4096,4096,14294.828796386719,14936.441040039062,18.10546875,173.89453125,24.0,236.0,0.046875,12.0,66.0,LanguageModelEmbedding
GPT,1-3B,1,4096,4096,6476.390075683594,6603.981018066406,228.18359375,271.81640625,8.140625,0.0,4.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,2,4096,4096,12871.066284179688,12845.260620117188,424.1171875,575.8828125,0.03125,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,3,4096,4096,19244.032287597656,19292.36602783203,628.17578125,871.82421875,0.046875,0.0,12.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,1,4096,4096,5468.159866333008,8327.334213256836,30.1337890625,0.0,7.9921875,20.0,4.0,4.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,4096,4096,10739.9169921875,16452.401733398438,60.2666015625,0.0,15.984375,52.0,8.0,8.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,3,4096,4096,16162.200927734375,24546.713256835938,90.3994140625,0.0,23.9765625,96.0,12.0,12.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,4096,4096,5369.900894165039,8325.651168823242,42.0078125,0.0,7.9921875,64.0,4.0,4.0,16.0,TELayerNormMlpDropout
GPT,1-3B,2,4096,4096,10791.52603149414,16328.267669677734,84.015625,0.0,15.984375,160.0,8.0,8.0,16.0,TELayerNormMlpDropout
GPT,1-3B,3,4096,4096,16142.131042480469,24139.768981933594,126.0234375,0.0,23.9765625,156.0,12.0,12.0,16.0,TELayerNormMlpDropout
