model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
GPT,1-3B,1,4096,4096,24784.07745361328,15276.850891113281,6.03515625,61.96484375,8.0,86.0,0.015625,4.0,66.0,LanguageModelEmbedding
GPT,1-3B,2,4096,4096,49503.84521484375,29652.99072265625,12.0703125,115.9296875,16.0,154.0,0.03125,8.0,66.0,LanguageModelEmbedding
GPT,1-3B,3,4096,4096,74022.91259765625,47087.41149902344,18.10546875,173.89453125,24.0,236.0,0.046875,12.0,66.0,LanguageModelEmbedding
GPT,1-3B,1,4096,4096,19760.12725830078,25617.81768798828,228.18359375,271.81640625,8.140625,0.0,4.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,2,4096,4096,38939.03503417969,50949.73449707031,424.1171875,575.8828125,0.03125,0.0,8.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,3,4096,4096,58734.1796875,76182.32421875,628.17578125,871.82421875,0.046875,0.0,12.0,1.9073486328125e-06,50.0,TELayerNormPostProcess
GPT,1-3B,1,4096,4096,25368.37158203125,37427.813720703125,30.1337890625,0.0,7.9921875,20.0,4.0,4.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,2,4096,4096,50643.76220703125,74543.310546875,60.2666015625,0.0,15.984375,52.0,8.0,8.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,3,4096,4096,76249.70092773438,111703.44848632812,90.3994140625,0.0,23.9765625,96.0,12.0,12.0,8.0,TELayerNormSelfAttentionDropout
GPT,1-3B,1,4096,4096,25586.892700195312,37129.42199707031,42.0078125,0.0,7.9921875,0.0,4.0,4.0,16.0,TELayerNormMlpDropout
GPT,1-3B,2,4096,4096,50932.73620605469,73698.30627441406,84.015625,0.0,15.984375,124.0,8.0,8.0,16.0,TELayerNormMlpDropout
GPT,1-3B,3,4096,4096,76871.88720703125,110108.87451171875,126.0234375,0.0,23.9765625,156.0,12.0,12.0,16.0,TELayerNormMlpDropout
