model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,6-7B,1,8192,8192,22194.586181640625,23129.29229736328,24.0703125,183.9296875,32.0,142.0,0.03125,16.0,164.0,LanguageModelEmbedding
gpt,6-7B,2,8192,8192,45893.22204589844,42920.550537109375,48.140625,463.859375,64.0,410.0,0.0625,32.0,164.0,LanguageModelEmbedding
gpt,6-7B,1,16384,16384,44919.39697265625,43503.411865234375,48.140625,367.859375,64.0,410.0,0.0625,32.0,228.0,LanguageModelEmbedding
gpt,6-7B,2,16384,16384,92587.21313476562,82624.71923828125,96.28125,927.71875,128.0,822.0,0.125,64.0,228.0,LanguageModelEmbedding
gpt,6-7B,1,32768,32768,90718.41430664062,86000.23193359375,96.28125,671.71875,128.0,822.0,0.125,64.0,356.0,LanguageModelEmbedding
gpt,6-7B,2,32768,32768,186572.802734375,165703.06396484375,192.5625,1857.4375,256.0,1386.0,0.25,128.0,356.0,LanguageModelEmbedding
gpt,6-7B,1,65536,65536,181792.15087890625,165122.6806640625,192.5625,1473.4375,256.0,1642.0,0.25,128.0,612.0,LanguageModelEmbedding
gpt,6-7B,2,65536,65536,373592.2607421875,323940.771484375,385.125,3712.875,512.0,3282.0,0.5,256.0,612.0,LanguageModelEmbedding
gpt,6-7B,1,8192,8192,37687.29553222656,35869.49157714844,488.2421875,311.7578125,8.15625,0.0,16.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,2,8192,8192,75268.71337890625,70478.01513671875,896.234375,1103.765625,0.0625,0.0,32.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,1,16384,16384,75480.8837890625,71100.20751953125,832.234375,1167.765625,0.0625,0.0,32.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,2,16384,16384,152903.47900390625,137255.72509765625,1792.46875,2463.53125,0.125,0.0,64.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,1,32768,32768,152738.19580078125,139281.62841796875,1664.46875,2335.53125,0.125,0.0,64.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,2,32768,32768,321420.5078125,283287.3046875,3584.9375,4929.0625,0.25,0.0,128.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,1,65536,65536,320801.171875,287305.95703125,3328.9375,4673.0625,0.25,0.0,128.0,1.9073486328125e-06,100.0,TELayerNormPostProcess
gpt,6-7B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,6-7B,1,8192,8192,26964.993286132812,39732.42492675781,108.2666015625,137.7333984375,31.984375,0.0,16.0,16.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,8192,8192,55596.234130859375,81131.10961914062,240.5322265625,5.4677734375,63.96875,128.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,16384,16384,60447.74169921875,91042.578125,208.5322265625,47.4677734375,63.96875,302.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,16384,16384,120509.21630859375,188790.39306640625,481.0634765625,94.9365234375,127.9375,578.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,32768,32768,138054.8583984375,241496.875,417.0634765625,30.9365234375,127.9375,578.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,32768,32768,288038.6962890625,483147.9736328125,962.1259765625,573.8740234375,255.875,1152.0,128.0,128.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,65536,65536,359030.17578125,706223.33984375,834.1259765625,573.8740234375,255.875,1152.0,128.0,128.0,32.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,8192,8192,28572.05810546875,40332.28759765625,168.015625,0.0,31.984375,108.0,16.0,16.0,64.0,TELayerNormMlpDropout
gpt,6-7B,2,8192,8192,58628.50341796875,82802.0751953125,336.03125,0.0,63.96875,460.0,32.0,32.0,64.0,TELayerNormMlpDropout
gpt,6-7B,1,16384,16384,58882.867431640625,81921.23413085938,336.03125,0.0,63.96875,460.0,32.0,32.0,64.0,TELayerNormMlpDropout
gpt,6-7B,2,16384,16384,118031.97021484375,166206.67724609375,672.0625,0.0,127.9375,832.0,64.0,64.0,64.0,TELayerNormMlpDropout
gpt,6-7B,1,32768,32768,117868.75,167580.0537109375,672.0625,95.9375,127.9375,768.0,64.0,64.0,64.0,TELayerNormMlpDropout
gpt,6-7B,2,32768,32768,246284.08203125,331347.75390625,1344.125,191.875,255.875,1664.0,128.0,128.0,64.0,TELayerNormMlpDropout
gpt,6-7B,1,65536,65536,247118.84765625,334684.5703125,1344.125,191.875,255.875,1792.0,128.0,128.0,64.0,TELayerNormMlpDropout
gpt,6-7B,2,65536,65536,503027.9296875,665675.1953125,2688.25,895.75,511.75,3584.0,256.0,256.0,64.0,TELayerNormMlpDropout
