model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,1-3B,1,8192,8192,1268.7359809875488,5575.475311279297,48.0,96.0,64.0,336.0,0.03125,32.0,232.0,LanguageModelEmbedding
gpt,1-3B,2,8192,8192,3104.153633117676,7583.14208984375,96.0,224.0,128.0,406.0,0.0625,64.0,232.0,LanguageModelEmbedding
gpt,1-3B,1,16384,16384,2515.763282775879,7256.269073486328,96.0,192.0,128.0,470.0,0.0625,64.0,264.0,LanguageModelEmbedding
gpt,1-3B,2,16384,16384,6170.214462280273,10989.363098144531,192.0,448.0,256.0,612.0,0.125,128.0,264.0,LanguageModelEmbedding
gpt,1-3B,1,32768,32768,5012.275314331055,10267.23861694336,192.0,384.0,256.0,540.0,0.125,128.0,328.0,LanguageModelEmbedding
gpt,1-3B,2,32768,32768,12424.601745605469,17462.88604736328,384.0,896.0,512.0,822.0,0.25,256.0,328.0,LanguageModelEmbedding
gpt,1-3B,1,8192,8192,88674.51171875,69866.2841796875,1640.2890625,2359.7109375,8.15625,0.0,32.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,1-3B,2,8192,8192,181982.6171875,139237.5732421875,3264.328125,4799.671875,0.0625,0.0,64.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,1-3B,1,16384,16384,182611.962890625,139533.5205078125,3264.328125,4799.671875,0.0625,0.0,64.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,1-3B,2,16384,16384,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,1-3B,1,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,1-3B,2,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,1-3B,1,8192,8192,11294.719696044922,26902.936553955078,213.0634765625,32.9365234375,31.9375,2.0,32.0,32.0,32.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,8192,8192,23503.46221923828,53200.89569091797,482.1259765625,147.8740234375,63.875,438.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,16384,16384,33385.26611328125,77801.26953125,418.1259765625,0.0,63.875,576.0,64.0,64.0,32.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,16384,16384,68501.91650390625,150447.71728515625,964.2509765625,187.7490234375,127.75,1270.0,128.0,128.0,32.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,32768,32768,109216.56494140625,249618.83544921875,836.2509765625,187.7490234375,127.75,1152.0,128.0,128.0,32.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,32768,32768,217402.5634765625,481251.5380859375,1928.5009765625,631.4990234375,255.5,2304.0,256.0,256.0,32.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,8192,8192,10687.897491455078,23198.311614990234,336.0625,165.9375,31.9375,374.0,32.0,32.0,64.0,TELayerNormMlpDropout
gpt,1-3B,2,8192,8192,21754.06036376953,43935.948181152344,672.125,85.875,63.875,758.0,64.0,64.0,64.0,TELayerNormMlpDropout
gpt,1-3B,1,16384,16384,22004.12139892578,45703.575134277344,672.125,0.0,63.875,704.0,64.0,64.0,64.0,TELayerNormMlpDropout
gpt,1-3B,2,16384,16384,44051.66015625,90150.7080078125,1344.25,53.75,127.75,1654.0,128.0,128.0,64.0,TELayerNormMlpDropout
gpt,1-3B,1,32768,32768,45438.360595703125,95668.21899414062,1344.25,0.0,127.75,1408.0,128.0,128.0,64.0,TELayerNormMlpDropout
gpt,1-3B,2,32768,32768,92833.7890625,194910.6201171875,2688.5,127.5,255.5,2816.0,256.0,256.0,64.0,TELayerNormMlpDropout
gpt,1-3B,1,65536,65536,9940.991973876953,16043.621826171875,384.0,768.0,512.0,1080.0,0.25,256.0,456.0,LanguageModelEmbedding
gpt,1-3B,2,65536,65536,24944.02618408203,30669.4091796875,768.0,1792.0,1024.0,1644.0,0.5,512.0,456.0,LanguageModelEmbedding
gpt,1-3B,1,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,1-3B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,1-3B,1,65536,65536,370158.7890625,883294.23828125,1676.5009765625,0.0,255.5,0.0,256.0,256.0,32.0,TELayerNormSelfAttentionDropout
gpt,1-3B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormSelfAttentionDropout
gpt,1-3B,1,65536,65536,94093.51806640625,201645.05615234375,2688.5,0.0,255.5,2816.0,256.0,256.0,64.0,TELayerNormMlpDropout
gpt,1-3B,2,65536,65536,180747.05810546875,363831.11572265625,5377.0,757.0,511.0,5632.0,512.0,512.0,64.0,TELayerNormMlpDropout
