model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,6-7B,1,8192,8192,22133.151245117188,27058.99658203125,48.0703125,175.9296875,64.0,406.0,0.03125,32.0,264.0,LanguageModelEmbedding
gpt,6-7B,2,8192,8192,46287.872314453125,50565.496826171875,96.140625,415.859375,128.0,738.0,0.0625,64.0,264.0,LanguageModelEmbedding
gpt,6-7B,1,16384,16384,45137.3046875,51140.40222167969,96.140625,351.859375,128.0,602.0,0.0625,64.0,328.0,LanguageModelEmbedding
gpt,6-7B,2,16384,16384,93685.9619140625,97862.451171875,192.28125,831.71875,256.0,1078.0,0.125,128.0,328.0,LanguageModelEmbedding
gpt,6-7B,1,32768,32768,91194.36645507812,98906.12182617188,192.28125,703.71875,256.0,1206.0,0.125,128.0,456.0,LanguageModelEmbedding
gpt,6-7B,2,32768,32768,187990.0146484375,190858.447265625,384.5625,1665.4375,512.0,2154.0,0.25,256.0,456.0,LanguageModelEmbedding
gpt,6-7B,1,65536,65536,183440.58837890625,192894.970703125,384.5625,1153.4375,512.0,2410.0,0.25,256.0,712.0,LanguageModelEmbedding
gpt,6-7B,2,65536,65536,375527.63671875,380572.4609375,769.125,3328.875,1024.0,3794.0,0.5,512.0,712.0,LanguageModelEmbedding
gpt,6-7B,1,8192,8192,66056.18896484375,69706.9580078125,904.2578125,1095.7421875,8.15625,0.0,32.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,2,8192,8192,134121.2646484375,128349.1943359375,1728.265625,2399.734375,0.0625,0.0,64.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,1,16384,16384,134446.2890625,128869.1650390625,1664.265625,2335.734375,0.0625,0.0,64.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,2,16384,16384,281666.552734375,265377.197265625,3456.53125,4927.46875,0.125,0.0,128.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,1,32768,32768,284933.740234375,264724.072265625,3328.53125,4671.46875,0.125,0.0,128.0,1.9073486328125e-06,200.0,TELayerNormPostProcess
gpt,6-7B,2,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,6-7B,1,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,6-7B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,6-7B,1,8192,8192,36687.25891113281,54265.03601074219,212.5322265625,33.4677734375,63.96875,0.0,32.0,32.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,8192,8192,72472.57690429688,112503.80249023438,481.0634765625,148.9365234375,127.9375,322.0,64.0,64.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,16384,16384,79469.775390625,140170.4345703125,417.0634765625,222.9365234375,127.9375,568.0,64.0,64.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,16384,16384,170888.80615234375,280460.51025390625,962.1259765625,317.8740234375,255.875,1142.0,128.0,128.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,32768,32768,202176.2939453125,388573.2177734375,834.1259765625,317.8740234375,255.875,896.0,128.0,128.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,32768,32768,432788.0859375,774367.1875,1924.2509765625,891.7490234375,511.75,2048.0,256.0,256.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,65536,65536,572042.87109375,1232167.48046875,1668.2509765625,891.7490234375,511.75,2048.0,256.0,256.0,64.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,8192,8192,39782.40051269531,57829.34875488281,336.03125,37.96875,63.96875,438.0,32.0,32.0,128.0,TELayerNormMlpDropout
gpt,6-7B,2,8192,8192,80117.96264648438,118023.17504882812,672.0625,213.9375,127.9375,950.0,64.0,64.0,128.0,TELayerNormMlpDropout
gpt,6-7B,1,16384,16384,79624.60327148438,115850.65307617188,672.0625,0.0,127.9375,832.0,64.0,64.0,128.0,TELayerNormMlpDropout
gpt,6-7B,2,16384,16384,167072.55859375,237990.91796875,1344.125,191.875,255.875,1536.0,128.0,128.0,128.0,TELayerNormMlpDropout
gpt,6-7B,1,32768,32768,167550.76904296875,249381.70166015625,1344.125,191.875,255.875,1536.0,128.0,128.0,128.0,TELayerNormMlpDropout
gpt,6-7B,2,32768,32768,355563.525390625,482764.404296875,2688.25,383.75,511.75,3328.0,256.0,256.0,128.0,TELayerNormMlpDropout
gpt,6-7B,1,65536,65536,361410.5712890625,486211.9873046875,2688.25,383.75,511.75,3328.0,256.0,256.0,128.0,TELayerNormMlpDropout
gpt,6-7B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormMlpDropout

