model_name,model_size,micro_batch_size,sequence_length_q,sequence_length_kv,fwd_compute,bwd_compute,fwd_allocated,fwd_reserved,bwd_allocated,bwd_reserved,input,output,weight,op
gpt,6-7B,1,8192,8192,2607.5136184692383,11142.758178710938,96.0,192.0,128.0,670.0,0.03125,64.0,464.0,LanguageModelEmbedding
gpt,6-7B,2,8192,8192,6359.654235839844,15220.326232910156,192.0,448.0,256.0,810.0,0.0625,128.0,464.0,LanguageModelEmbedding
gpt,6-7B,1,16384,16384,5557.657623291016,14539.570617675781,192.0,384.0,256.0,938.0,0.0625,128.0,528.0,LanguageModelEmbedding
gpt,6-7B,2,16384,16384,12811.672973632812,21867.929077148438,384.0,896.0,512.0,1222.0,0.125,256.0,528.0,LanguageModelEmbedding
gpt,6-7B,1,32768,32768,10932.01904296875,20431.455993652344,384.0,768.0,512.0,1078.0,0.125,256.0,656.0,LanguageModelEmbedding
gpt,6-7B,2,32768,32768,25852.517700195312,34839.97497558594,768.0,1792.0,1024.0,1642.0,0.25,512.0,656.0,LanguageModelEmbedding
gpt,6-7B,1,65536,65536,20770.201110839844,31949.8046875,768.0,1536.0,1024.0,2156.0,0.25,512.0,912.0,LanguageModelEmbedding
gpt,6-7B,2,65536,65536,51566.58935546875,61268.170166015625,1536.0,3584.0,2048.0,3282.0,0.5,1024.0,912.0,LanguageModelEmbedding
gpt,6-7B,1,8192,8192,114126.84326171875,124181.31103515625,1672.2890625,1527.7109375,8.15625,0.0,64.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
gpt,6-7B,2,8192,8192,240734.0087890625,249005.0537109375,3328.328125,4671.671875,0.0625,0.0,128.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
gpt,6-7B,1,16384,16384,240740.3564453125,249159.6923828125,3328.328125,4671.671875,0.0625,0.0,128.0,1.9073486328125e-06,400.0,TELayerNormPostProcess
gpt,6-7B,2,16384,16384,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,6-7B,1,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,6-7B,2,32768,32768,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,6-7B,1,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,6-7B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormPostProcess
gpt,6-7B,1,8192,8192,32220.364379882812,75384.83581542969,421.0634765625,0.0,63.9375,440.0,64.0,64.0,128.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,8192,8192,66352.33154296875,150536.19384765625,962.1259765625,61.8740234375,127.875,1270.0,128.0,128.0,128.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,16384,16384,85962.75024414062,204232.29370117188,834.1259765625,0.0,127.875,1270.0,128.0,128.0,128.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,16384,16384,168856.16455078125,412202.81982421875,1924.2509765625,379.7490234375,255.75,2550.0,256.0,256.0,128.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,32768,32768,243412.79296875,631618.75,1668.2509765625,379.7490234375,255.75,2304.0,256.0,256.0,128.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,32768,32768,486363.134765625,1241201.123046875,3848.5009765625,1271.4990234375,511.5,4608.0,512.0,512.0,128.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,65536,65536,791319.775390625,2200100.732421875,3336.5009765625,1271.4990234375,511.5,4608.0,512.0,512.0,128.0,TELayerNormSelfAttentionDropout
gpt,6-7B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormSelfAttentionDropout
gpt,6-7B,1,8192,8192,43808.563232421875,87997.44262695312,672.0625,85.9375,63.9375,886.0,64.0,64.0,256.0,TELayerNormMlpDropout
gpt,6-7B,2,8192,8192,89810.3271484375,164492.08984375,1344.125,53.875,127.875,1782.0,128.0,128.0,256.0,TELayerNormMlpDropout
gpt,6-7B,1,16384,16384,90141.2841796875,172842.1875,1344.125,0.0,127.875,1782.0,128.0,128.0,256.0,TELayerNormMlpDropout
gpt,6-7B,2,16384,16384,177417.41943359375,321831.31103515625,2688.25,127.75,255.75,2816.0,256.0,256.0,256.0,TELayerNormMlpDropout
gpt,6-7B,1,32768,32768,178798.18115234375,339889.56298828125,2688.25,127.75,255.75,2816.0,256.0,256.0,256.0,TELayerNormMlpDropout
gpt,6-7B,2,32768,32768,363227.9541015625,685715.6982421875,5376.5,0.0,511.5,5632.0,512.0,512.0,256.0,TELayerNormMlpDropout
gpt,6-7B,1,65536,65536,358817.3828125,735504.00390625,5376.5,511.5,511.5,5632.0,512.0,512.0,256.0,TELayerNormMlpDropout
gpt,6-7B,2,65536,65536,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,TELayerNormMlpDropout
